Company_ID,Company_Name,Industry,Country,Reporting_Year,Revenue_Million_USD,Employee_Count,Carbon_Emissions_tCO2,Renewable_Energy_Percent,Waste_Recycled_Percent,Water_Usage_ML,Environmental_Score,Gender_Diversity_Percent,Employee_Satisfaction_Score,Training_Hours_Per_Employee,Community_Investment_Million,Social_Score,Board_Independence_Percent,Ethics_Compliance_Score,Audit_Score,Governance_Score,ESG_Rating,Overall_ESG_Score
ESG105339,Bailey LLC,Finance,UK,2025,3573.05,25164,33604.35,62.79,72.67,3005.38,81.54,39.5,9.84,49.2,1.25,,97.13,,38.44,40.91,BB,32.03
ESG105340,"Porter, Williams and Berg",Finance,UAE,2019,1170.38,26066,98665.86,32.88,25.03,3341.43,77.19,58.39,7.57,11,98.56,,40.74,48.28,97.2,43.48,AA,45.93
ESG105341,"Cobb, Herrera and Morris",Energy,Australia,2019,1826.71,14219,67979.19,42.97,,1345.44,38.76,37.31,3.46,,0.78,,75.71,94.93,43.8,94.36,AAA,
ESG105342,Reynolds Ltd,,UK,2019,4021.84,19896,89690.52,96.14,32.54,1309.66,60.77,37.73,7.22,69.19,11.66,72.83,33.43,79.8,98.36,83.96,,
ESG105343,Hart-Taylor,Retail,India,2021,,10010,18544.84,35.52,93.35,1661.15,86.96,15.19,6.96,77.91,54.29,83.68,77.89,63.39,90.59,,AAA,59.78
ESG105344,Smith Inc,Telecom,USA,2019,,7062,13156.8,51.53,32.41,1290.76,70.38,26.48,8.7,41,41.3,98.74,47.32,39.2,91.36,94.19,BB,45.85
ESG105345,Hunt Inc,Finance,Germany,2022,4416.28,24588,49506.23,4.34,,4245.38,57.77,,,84.22,10.69,36.61,94.68,91.14,,37.43,BB,68.22
ESG105346,Hall PLC,Finance,,2026,4606.69,5654,61274.25,19.82,,4328.63,,52.61,1.51,46.12,17.81,88.63,97.7,95.15,65.23,65.77,BB,93.58
ESG105347,"Boyd, Johnson and Cortez",Technology,India,2019,3622.65,42444,,12.83,95.17,1835.79,43.12,46.78,,20.66,25.14,93,,93.56,32.75,36.68,AAA,90.36
ESG105348,"Green, Mendoza and Hernandez",Energy,Australia,,1279.68,6617,22547.02,,54.22,1759.59,80,50.49,8.76,,58.25,77.48,29.32,,32.24,,BBB,
ESG105349,"Fisher, Craig and Schmidt",Energy,UK,2024,2827.97,,19190.17,78.91,12.11,3791.57,36.92,32.12,7.29,16.15,75.23,96.74,49.87,30.01,63.38,93.17,B,76.55
ESG105350,Holland and Sons,Healthcare,UAE,2026,,33793,79267.44,90.82,12.48,2955.15,92.28,48.79,3.24,87.46,29.41,58.76,34.85,91.97,,99.59,B,53.01
ESG105351,,Retail,Australia,2023,3568.5,261,12959.76,,4.01,4393.21,61.25,,9.05,6.86,,43.27,25.52,73.54,37.99,64.44,B,
ESG105352,"Jennings, Williams and Melton",Transportation,UK,2022,1028.72,130,52347.13,55.54,0.35,2508.84,76.88,,8.65,89.53,62.29,,36.33,38.87,72.64,96.26,A,49.48
ESG105353,Richardson-Robles,Retail,Germany,,542.29,48786,42443.77,0.05,55.36,,95.17,53.5,2.03,14.69,95.34,86.95,95.36,,37.77,73.08,AA,97.67
ESG105354,Barry LLC,Manufacturing,Singapore,2026,693.32,,,,11.55,2300.6,64.21,10.45,5.27,,76.47,36.9,90.12,41.74,76.08,68.68,BB,91.6
ESG105355,Ayers-Mercado,Manufacturing,Canada,2024,241.29,24796,19237.11,12.2,,1700.85,36.2,35.72,,7.44,3.32,,,49.86,63.76,,A,58.43
ESG105356,,Transportation,Canada,2022,993.2,29193,30508.84,92.42,,2374.49,76.26,55.9,9.31,24.73,94.32,,91.59,36.52,43.88,,,50.93
ESG105357,"Cruz, Conway and Hill",Manufacturing,Canada,2024,4375.57,12932,16011.06,22.48,21.62,,,31.19,9.79,44.81,81.33,70,21.19,70.99,,68.75,B,66.96
ESG105358,"Davis, Brown and Brown",Manufacturing,USA,2026,3367.62,32799,87101.68,,40.64,195.03,37.77,42.44,6.57,23.9,71.89,49.58,44.4,34.3,68.52,50.14,BBB,
ESG105359,"Burke, Brown and Sanchez",Telecom,,2024,,3928,12931.41,16,32.1,2908.46,,27.51,2.26,,47.04,98.93,87.04,85.51,69.19,55.21,A,89.99
ESG105360,"Gates, Jackson and Holmes",Energy,UAE,2025,1769.78,4484,59320.32,25.72,77.64,2577.52,92.66,38.45,2.48,99.29,50.2,47.55,,38.49,35.18,61.54,AA,96.63
ESG105361,"Flynn, Bowen and Conner",Technology,UK,2026,658.74,45994,90282.15,79.67,80.64,3552.67,71.43,,6.18,35.2,10.53,86.27,63.72,82.15,63.57,68.62,B,79.86
ESG105362,Walker Inc,,,2019,1272.39,26758,84720.14,42.09,,1637.14,79.17,12.18,,78.69,,52.67,87.41,83.74,61.72,43.82,,42.29
ESG105363,Fernandez-Cunningham,Manufacturing,India,2021,2466.57,8753,78362.47,71.45,49.36,1030.09,46.75,12.88,2.59,1.28,67.45,71.18,99.04,83.39,47.24,79.55,AA,30.85
ESG105364,,Manufacturing,,2025,4931.48,,61482.09,11.97,49.85,4703.67,89.48,24.95,4.57,85.36,90,94.02,95.83,65.04,,54.29,B,88.67
ESG105365,"Rich, Weaver and Cooper",Transportation,,2025,1769.95,41335,60870.96,,89.29,341.94,96.42,,5.33,82.78,66.62,96.76,,69.11,98.02,94.85,BBB,44.61
ESG105366,,Telecom,Germany,2024,1569.38,16226,,93.94,56.34,3666.79,36.58,36.13,2.33,26.06,16.63,41.61,99.34,50.88,69.58,31.41,,86.45
ESG105367,"Calderon, Lewis and Logan",Energy,Germany,2026,3417.13,8167,22954.97,3.61,27.46,3146.62,31.06,13.77,4.68,17.6,63.18,42.23,99.49,60.51,40.38,35.17,BB,59.44
ESG105368,Sanders Ltd,,,2026,4055.01,9147,43939.63,14.11,48.87,1693.48,65.13,29.56,6.83,80.36,88.65,81.89,48.4,,74.92,45.39,BBB,
ESG105369,"Meyer, Newman and Christensen",Healthcare,Australia,2025,3266.46,14561,65683.06,,60.16,996.68,43.28,48.43,,,29.27,46.51,82.39,85.59,88.54,89.81,,58.8
ESG105370,"Hall, Osborn and Williams",Manufacturing,USA,,,,,5.25,68.93,1002.81,61.6,18.19,4.52,,61.32,40.37,78.04,89.35,41.65,82.09,BB,68.44
ESG105371,Mills Ltd,Healthcare,Germany,2019,3041.11,2724,93908.59,3.66,,416.65,85.27,54.81,1.78,2.58,95.57,,93.9,,,98.38,,92.46
ESG105372,Santos-Newman,Finance,UAE,2024,533.43,16199,81289.63,71.24,13.41,3692.24,63.94,52.69,8.37,94.23,7.53,79.72,50.17,84.32,72.18,64.69,BB,30.3
ESG105373,,Energy,Germany,2026,3055.49,13677,42096,33.25,98.88,,67.79,53.44,3.04,61.99,86.09,38.65,38.89,35.78,,70.66,AA,64.26
ESG105374,Kramer Ltd,Healthcare,,2024,1725.25,39384,,,91.67,533.68,50.97,,4.92,53.05,,,,64.21,70.3,92.19,B,75.4
ESG105375,"Lewis, Blackburn and Anderson",Telecom,Singapore,2022,3947.49,8410,71977.38,92.35,81.69,1712.61,89.81,33.37,8.63,90.57,,,31.29,52.67,69.04,30.25,BBB,89.31
ESG105376,Gonzalez-Peters,Healthcare,USA,2026,1878.92,43295,72367.49,76.93,54.81,3953.23,77.77,27.99,,63.61,16.02,84.1,74.09,49.93,88.94,56.18,BB,68.69
ESG105377,"Richardson, Mccarthy and Turner",Finance,UAE,2025,1748.64,22545,72464.25,58.12,47.03,111.39,72.5,41.12,,33.23,87.88,68.44,54.81,95.52,86.84,36.82,,90.12
ESG105378,"Schwartz, Mcgrath and Leonard",Manufacturing,,2022,791.19,34427,17562.75,,48.14,3227,82.76,11.34,2.6,62.12,52.56,33.59,94.83,83.1,55.12,67.55,AA,
ESG105379,"Parker, Woodward and Taylor",Technology,USA,2026,2303.68,,59658.8,39.85,62.07,2331.08,76.01,23.11,,1.36,60.2,98.65,53.63,,30.92,65.89,,
ESG105380,"Burke, Lewis and Davis",Technology,Singapore,2024,4919.69,10826,10225.15,81.64,17.33,4048.66,89.75,,3.14,5.66,49.89,31.87,70.09,69.08,56.56,62.33,B,99.31
ESG105381,Neal-Smith,Telecom,Singapore,2023,879.88,12157,73130.69,,66.37,,45.15,42.54,,97.6,48.09,59.79,47.92,86.7,47.88,65.91,,
ESG105382,"Walker, Bailey and Clark",Transportation,Germany,2024,4384.72,4268,,68.65,,1648.57,47.83,50.19,5.59,61.15,96.21,57.86,85.14,74.71,71.55,,AA,93.87
ESG105383,Daniels Group,Transportation,UK,2023,,20804,47371.5,75.2,52.23,31.64,96.43,11.02,1.81,22.41,59.9,97.98,93.81,75.59,81.92,79.83,A,78.09
ESG105384,Krueger-Heath,Finance,Germany,,4071.35,24048,34054.97,22.11,34.76,252.53,97.69,46.98,2.92,25.58,99.26,83.77,54.05,44.47,32.83,76.85,,84.6
ESG105385,Mcintyre PLC,Telecom,Australia,2025,583.34,,338.75,35.74,66.74,4619.74,91.57,44.43,8.33,35.59,,38.69,34.53,,95.1,33.28,BBB,
ESG105386,"Wright, Vaughn and Hill",Telecom,Canada,,,33609,65213.05,32.84,28.06,4047.76,96.3,20.14,3.12,41.91,70.63,41.69,57.43,88.86,46.38,33.34,A,93.48
ESG105387,Holland-Clark,Telecom,UK,2021,3948.28,18363,69910.87,8.73,89.93,1533.27,44.8,34.37,9.31,99.46,61.41,,56.27,32.08,49.3,51.13,BB,
ESG105388,Boyer-Clarke,Healthcare,Australia,2026,665.01,,17572.94,61.43,13.06,2482.63,32.45,43.44,9.18,87.49,7.36,,28.31,33.75,72.73,70.07,A,36.57
ESG105389,Mccoy-Gregory,Telecom,UK,2024,,480,31733.57,,33.32,4125.03,,,1.27,79.04,65.99,53.9,56.15,85.59,54.1,,BBB,31.39
ESG105390,"Adkins, Patel and Rosales",Energy,Singapore,2024,4595.67,25205,37187,29.64,60.91,2638.22,58.06,56.12,4.27,,78.91,93.23,42.62,,59.34,51.94,BB,34.25
ESG105391,Watson-Wilson,Retail,USA,2021,403.84,44151,17509.45,37.78,93.52,3292.27,57.89,49.97,6.12,41.74,14.44,94.89,69.91,60.75,,83.55,AAA,
ESG105392,"Collins, Jones and Reed",Telecom,UK,2026,,27486,6394.88,7.99,52.63,1910.22,80.37,59.34,8.73,44.19,37.79,70.95,27.33,99.14,98.67,,B,76.35
ESG105393,"Griffin, Johnston and Black",Transportation,UK,2022,2540.44,48576,70698.3,31.44,85.22,681.74,86.24,53.37,2.53,47.86,,97.15,84.91,95.86,95.59,98.58,A,58.94
ESG105394,Fuller Inc,Technology,UAE,2022,1470.37,16969,63331.06,18.89,55.7,2900.65,86.45,28.09,6.42,,42.18,70.02,82.99,47.47,37.24,77.73,B,55.93
ESG105395,"Young, Nguyen and Case",Healthcare,UK,2026,,8684,,40.79,95.37,540.79,54.01,44.65,2.13,38.7,85.17,,42.57,,,81.19,,40.63
ESG105396,Novak-Ball,Manufacturing,,2025,,43140,7428.81,39.78,19.1,1552.11,53.2,48.51,3.39,66.38,53.33,86.3,45.73,99.63,50.7,70.57,A,74.26
ESG105397,Wood-Grimes,Technology,UK,2021,2713.93,12937,85898.16,11.3,59.73,2536.6,59.2,27.31,2.38,65,11.77,,55.82,72.38,35.45,36.54,A,46.51
ESG105398,"Olson, Johnson and Mcdonald",Transportation,UAE,,3909.72,,48634.66,31.09,84.95,967.63,,48.84,1.24,22.03,52.13,94.05,41.27,44.92,98.24,66.72,A,34.38
ESG105399,Roberts-Patel,Transportation,UAE,2021,1418.63,24582,53412.85,7.2,,2617.22,79.68,27.09,4.78,,21.07,32.77,98.58,30.52,,87.82,AAA,64.13
ESG105400,Mooney-Simpson,Healthcare,India,2026,3541.44,,10597.19,76.37,78.38,266.19,,,9.56,98.45,65.67,,,,49.87,86.71,AA,90.3
ESG105401,Donaldson PLC,Finance,UK,2026,3829.57,19276,34276.06,74.15,,1682.74,83.59,49.74,3.87,,27.33,76.2,90.32,68.6,58.87,44.8,BBB,
ESG105402,Bell Ltd,,Germany,2022,836.66,29244,44357.7,54.79,,1094.56,82.86,44.71,,33.93,31.8,83.13,41.96,53.08,97.56,99.89,B,30.12
ESG105403,,Energy,India,2023,3449.48,20852,,46.02,27.57,,,30.07,8.65,27.06,59.75,90.5,,72.19,66.4,88.84,AAA,43.19
ESG105404,Lewis LLC,Telecom,UAE,2025,3168.58,47931,6511.38,66,79.58,324.43,89.39,,2.58,83.64,12.47,77.17,43.59,47.39,75.51,37.47,BBB,70.22
ESG105405,"Yoder, Brown and Herman",Technology,Singapore,2022,4626.39,26772,,85.11,30.29,3509.4,84.61,,3.38,76.09,23.23,,58.55,83.61,45.01,33.4,B,56.17
ESG105406,Hoffman Group,Finance,,2025,1054.24,13237,38270.45,92.08,74.39,1870.99,,56.06,9,,35.76,85.46,73.1,69.53,,39.41,AAA,
ESG105407,Miller Inc,Manufacturing,USA,2021,4865.96,,35509.48,94.68,,4705.74,94.22,20.05,,26.06,9.43,57.84,,,54.43,34.34,AAA,43.02
ESG105408,"Woods, Valdez and Cooper",Technology,,2023,1514.75,8390,88908.87,92.65,28.52,3473.85,89.54,35.31,7.8,97.59,16.22,34.93,71.2,65.59,50.76,,BBB,
ESG105409,"Goodman, Rodriguez and Kelley",Healthcare,Germany,2022,1358.79,49431,77441.92,82.84,32.53,,89.53,14.84,5.31,19.44,92.75,37.5,29.35,79.12,44.39,39.27,AA,41.77
ESG105410,Blair-Barnes,Telecom,UAE,2025,2999.69,1603,22340.33,37.72,84.97,886.61,87.84,48.77,8.48,34.7,47.24,79.49,22.99,76.46,38.41,50.17,BB,86.68
ESG105411,Rhodes-Owens,Energy,Singapore,2026,3195.15,47533,62223.49,,66.79,667.19,97.54,22.63,8.44,92.02,17.18,30.68,89.94,,40.8,,B,86.73
ESG105412,Hatfield-Obrien,Manufacturing,Germany,2025,2333.31,671,94687.66,58.21,44.29,76.04,96.69,16.42,3.67,72.94,0.53,67.98,32.71,31.58,74.92,72.21,A,81.4
ESG105413,"Baker, Hughes and Simpson",Healthcare,Canada,2025,3110.2,39381,44254.49,47.86,22.01,427.78,90.26,44.57,2.11,26.42,86.32,97.19,83.29,69.9,90.84,73.88,AA,78.96
ESG105414,,Technology,Australia,2025,4143.4,18445,35462.72,78.45,20.7,979.32,86.79,38.19,4.73,52.35,97.79,92.59,,,73,85.36,BB,91.17
ESG105415,"Adams, Carrillo and Myers",Technology,USA,2022,775.32,9640,62856.02,22.72,62.18,864.83,86.56,43.05,,94.44,,40.16,50.15,63.82,85.23,31.04,A,94.78
ESG105416,Alvarez-Bautista,Retail,USA,2022,,24623,63147.51,98.06,88.27,,63.92,48.5,7.69,70.48,1.07,43.93,,47.54,36.73,86.46,AAA,53.89
ESG105417,"Walker, Ellis and Parker",Technology,USA,,3889.16,21844,93159.31,,45.38,446.69,50.64,37.31,,,31.29,99.3,50.06,32.73,63.11,53.38,,55.9
ESG105418,,Telecom,USA,2026,1884.14,22708,88128.9,,25.28,3964.59,61.04,17.27,9.99,2.74,70.92,89.33,48.31,41.01,60.56,,BB,99.98
ESG105419,Carrillo-Hoffman,,India,2022,146.36,34435,65622.81,80.44,61.79,3153.36,91.27,38.26,8.93,21.02,51.61,32.35,84.28,84.41,67.73,57.71,B,55.91
ESG105420,Jones LLC,Technology,Canada,2023,1045.49,41915,42846.14,30.39,57.77,3934.55,78.59,35.7,9.54,19.73,64,36.16,73.84,80.77,84.78,76.46,AAA,38.58
ESG105421,Pierce PLC,,Canada,2019,269.25,17921,71454.73,79.82,3.26,758.16,85.32,58.39,5.68,15.33,32.13,84.7,63.46,,51.59,82.7,AA,52.8
ESG105422,Gonzales-Hicks,Manufacturing,Australia,2025,2190.02,25328,90514.42,98.46,75.72,1208.23,,25.21,2.44,17.88,25.6,76.19,69,53.86,43.77,73.68,BB,39.16
ESG105423,Greene Ltd,Retail,USA,2022,773.92,21738,,56.74,72.83,3438.03,56.49,42.73,2.9,,61.53,82.11,26.37,37.08,35.17,68.25,,69.9
ESG105424,Wilson-Hall,,Canada,2022,104.53,31381,65704.42,76.33,11.66,1693.26,89.5,44.36,3.74,,88.73,51.65,,36.54,,71.04,A,64.47
ESG105425,Daniels Ltd,Transportation,Australia,2024,4059.94,33240,78050.3,28.67,51.23,3781.33,48.97,28.1,1.54,13.05,61.02,,33.49,30.51,41.83,82.47,AAA,36.56
ESG105426,Campbell and Sons,,India,2019,2042.12,6857,,54.94,51.16,4914.94,84.1,,6.2,,89.51,32.87,93.24,44.82,79.35,84.13,BBB,37.65
ESG105427,Ballard-Rodriguez,,Singapore,2023,,29419,92663.26,65.46,15.53,2834.59,54.09,56.54,4.66,69.37,63.7,48.97,62.84,58.7,56.22,90.48,AAA,39.78
ESG105428,Cain PLC,Transportation,UAE,2023,,2465,774.57,26.19,62.17,446.74,48.98,54.01,,7.03,99.24,96.16,31.34,94.53,68.5,,AAA,97.76
ESG105429,,Technology,UK,2026,3483.14,43160,29200.64,92.47,,,62.2,,,,3.14,30.69,25.55,72.73,87.01,,AAA,
ESG105430,"Nichols, Castaneda and Richardson",Telecom,Germany,2026,1240.09,46088,45983.3,25.68,,1961.89,33.33,57.75,9.23,79.63,56.85,86.91,97.93,49.85,55.5,81.03,,
ESG105431,Jennings PLC,,USA,2026,4132.85,24073,34763.35,31.06,58.54,737.83,,22.21,2.42,0.67,77.8,68.02,73.52,41.41,47.97,34.21,BB,99.82
ESG105432,Diaz Group,Telecom,,2025,560.28,7493,,61.42,33.19,4439.02,88.21,53.41,7.62,13.18,6.36,34.52,84.14,76,98.67,75.05,AAA,47.45
ESG105433,Schmidt PLC,Transportation,Singapore,2026,493.1,23447,,19.97,,,,44.83,7.63,96.55,65.06,85.2,26.82,96.02,45.3,64.51,BB,97
ESG105434,Bryan-Moore,Finance,Germany,2021,937.85,,3647.15,,15.64,3343.47,,13.14,,4.95,27.13,46.82,21.88,41.57,87.04,32.63,AAA,31.63
ESG105435,Andrade Group,Transportation,India,2024,3188.41,1940,8983.29,37.16,0.21,1818.28,52.26,40.64,5.49,67.85,93.59,85.66,94.68,,99.32,52.54,A,49.37
ESG105436,Johnson Ltd,Finance,Australia,2022,2047.43,16849,78351.84,95.43,55.42,780.39,44.98,30.27,4.29,23.83,,49.61,67.42,63.55,94.64,74.02,A,53.25
ESG105437,"Huber, Cisneros and Silva",Manufacturing,Australia,,3211.52,21540,31958.76,9.09,48.52,4302.39,93.64,37.19,7.3,61.07,81.08,37.23,52.11,47.72,,,BBB,39.39
ESG105438,Taylor PLC,,Australia,2022,1650.71,24003,86700.98,72.13,56.77,,66.07,,7.55,,47.92,36.61,76.86,,61.92,35.83,,96.16
ESG105439,Holt LLC,Finance,UK,2023,2262.89,10534,,18.84,11.98,995.65,40.91,56.14,2.88,44.2,72.99,77.39,96.52,97.62,69.95,,BBB,57.02
ESG105440,,Telecom,UK,2026,2174.79,30779,10526.71,,27.06,408.51,36.88,46.12,3.06,,,,83.51,60.01,84.06,51.47,,95.2
ESG105441,,Transportation,,2019,,4460,38676.68,19.89,68.53,2922.14,99.4,50.58,8.52,72.65,,95.51,57.25,57.96,43.6,51.28,B,30.16
ESG105442,Murphy Group,Retail,Canada,2025,3316.53,28133,60586.11,,96.71,3468.6,46.99,28.94,5.64,54.54,27.56,47.46,43.95,97.43,,56.19,,80.42
ESG105443,Johnson-Dawson,Transportation,Germany,,855.66,13364,,66.61,6.45,957.83,62.65,51.77,7.59,87.35,85.1,,69.78,94.46,81.88,55.05,,54.53
ESG105444,Ortiz and Sons,Energy,Australia,,1864.78,10427,,36.25,18.75,2978.65,90.84,34.63,2.97,81.31,75.57,,,84.76,88.12,,BBB,
ESG105445,Ryan-Griffin,Energy,UAE,2025,1998.28,28280,,72.24,14.12,4343.91,58.41,53.81,5.67,45.35,36.36,34.29,20.92,65.61,93.08,71.03,BB,90.37
ESG105446,"Cox, Stewart and Carlson",Finance,Canada,2024,4998.78,4663,17943.81,65.96,41.69,1051.94,46.86,22.23,7.57,35.5,25.57,,22.75,81.49,97.24,73.8,B,68.37
ESG105447,"Sanders, Hodges and Campbell",Retail,India,2021,,21067,50345.59,,77.81,,41.73,36.11,8.74,62.45,48.1,92.86,97.32,46.47,42.8,90.54,AA,47.01
ESG105448,Stevenson-Chavez,Retail,Canada,2025,4246.8,7079,30188.59,1.92,42.19,,,33.97,1.35,3.32,15.51,62.39,97.92,36.54,73.54,64.8,AA,34.21
ESG105449,Whitehead Inc,Technology,UAE,2022,219,601,22261.43,68.48,96.24,2784.83,33.2,22.9,,1.25,60.23,42.52,,47.81,,83.32,BB,41.99
ESG105450,,Transportation,UK,2019,375.23,41971,49365.29,,40.41,4003.25,65.05,54.84,8.12,55.53,,36.64,36.11,,30.4,30.33,BBB,56.62
ESG105451,Rodriguez Inc,Finance,UK,2026,4342.03,31237,98086.9,64.98,,4239.89,44.1,30.2,6.61,15.13,31.31,82.95,47.57,,58.47,,BBB,
ESG105452,"Kirby, Dominguez and Terrell",Transportation,USA,2026,3451.71,49904,,23.73,69.39,2112.77,89.22,37.45,9.75,37.45,28.21,75.12,76.67,31.19,76.86,42.67,BB,97.12
ESG105453,"Potter, Dunlap and Young",Healthcare,UK,,,8506,12751.33,5.27,,,60.39,14.37,4.51,76.05,66.15,90.56,80.1,53.11,53.88,,B,
ESG105454,"Johnson, Miller and Contreras",Transportation,Singapore,2022,,171,32837.41,,,599.27,39.23,,2.05,,26.92,,55.64,89.77,83.32,91.86,BB,99.31
ESG105455,Terry-Moreno,Technology,India,,104.96,5535,69281.56,11.98,,1141.96,54.5,58.95,,4.72,4.69,87.32,25.63,89.62,94.72,31.67,AA,45.4
ESG105456,,Manufacturing,India,2021,164.79,47045,7376.04,53.41,73.02,2402.57,,,3.13,58.24,,58.32,95.17,33.65,88.04,53.71,A,90.81
ESG105457,,Energy,Germany,2023,4601.11,44345,70070.8,35.51,45.69,2763.36,62.35,,7.94,1.27,,55.45,73.79,46.08,52.6,62.35,,71.27
ESG105458,Frost-Thompson,Transportation,,2019,4513.89,22958,80482.8,35.92,76.8,4164.96,66.56,,,96.23,22.46,84.95,23.34,30.17,54.61,62.38,B,68.24
ESG105459,"Thompson, Best and Mason",Transportation,UAE,2026,1922.41,6256,12966.91,34.48,82.18,1685.19,,,7.59,48.8,12.57,93.04,40.82,53.73,84.16,83.45,BB,92.75
ESG105460,Cook-Lopez,Telecom,USA,,217.05,7199,87463.61,79.22,52.51,805.83,,,9.68,70.88,59.62,86.94,62.6,34.22,48.13,98.72,,89.56
ESG105461,Jensen and Sons,Retail,Singapore,2024,4640.85,26233,9873.32,24.8,6.32,,42.17,30.5,,93.04,60.84,85.97,68.17,72.88,56.8,,BBB,54.39
ESG105462,Tapia Group,Transportation,Singapore,2023,1509.56,2766,69153.5,42.26,55.02,3857,48.66,31.18,5.68,5.38,15.22,34.45,80.18,50.99,,77.06,BB,97.65
ESG105463,Ware PLC,Telecom,,2022,4064.68,18946,5874.18,30.57,,317.72,38.92,26.05,3.08,35.22,82.2,85.84,48.06,76.19,56.09,57.02,A,77.3
ESG105464,West-Butler,Technology,India,2024,1952.39,,54971.05,,53.88,3712.58,92.19,17.36,4.7,48.62,,48.02,33.25,39.9,40.84,90.87,AA,73.39
ESG105465,"Clark, Jones and Banks",Healthcare,UK,,2132.6,44805,86687.12,29.8,92.79,,31.44,,8.58,39.61,98.71,89.26,80.24,39.49,37.55,,,76.3
ESG105466,Martin Group,Retail,Germany,2026,780.21,41003,85411.13,87.37,,3042.58,65.75,,1.81,77.98,48.83,72.76,69.03,56.57,32.06,85.08,,62.79
ESG105467,Jennings Group,Energy,,2026,737.59,38075,2205.42,1.75,3.33,783.57,,22.36,6.69,24.16,67.4,,50.78,80.28,37.29,52.95,AAA,77.78
ESG105468,"Brown, Carter and Chapman",Healthcare,Germany,2019,4662.34,30158,61593.73,36.38,31.37,1963.83,75.7,26.35,5.23,75.9,23.78,80.16,80.92,90.46,31.67,37.96,AAA,
ESG105469,Roman-Robinson,Retail,Canada,2026,672.62,44124,48838.17,16.69,81.19,491.55,35.99,35.24,3.14,66.16,68.48,,86.77,78.81,43.13,35.49,AA,82.34
ESG105470,Rocha LLC,Telecom,India,,3713.11,22026,85047.25,20.23,22.31,2887.59,40.89,24.82,8.31,33.42,1.13,75.56,34.45,43.71,31.16,70.46,BBB,69.33
ESG105471,Brown-Wilkins,Manufacturing,USA,2024,527.36,2534,5138.02,49.08,78.13,,35.26,45.41,2.72,3.4,33.48,70.17,68.11,33.44,94.95,33.82,B,45.2
ESG105472,"Lynch, Lee and Wilkins",Manufacturing,India,2026,,26115,94570.67,99.12,0.04,,,44.72,6.91,25.15,19.75,31,87.43,56.52,90.5,52.66,,82.92
ESG105473,,Energy,Singapore,2019,394.82,2113,81162.93,89.1,26.49,717.91,43.73,53.39,,23.14,97.89,76.9,86.58,82.29,56.18,90.39,BB,71.17
ESG105474,Mendoza-Shaw,Technology,UK,2025,3304.11,22949,32675.2,98.12,85.46,749.09,,47.43,,33.55,53.25,44.34,89.85,92.25,,40.24,BB,35.55
ESG105475,Mckee-Tucker,Finance,Canada,2026,2802.67,,79264.05,,24.1,2593.43,63.74,33.98,4.65,,61.47,,77.66,48.32,92.43,,BB,52.93
ESG105476,"Curtis, Kelly and Williamson",,Germany,2022,2734.26,20982,27113.9,26.87,7.79,3263.18,93.89,44.26,,71.18,96.65,53.55,54.46,50.04,31.17,54.32,A,35.01
ESG105477,Nelson-Esparza,,Australia,2026,4299.07,5949,71589.36,30.4,32.79,,85.86,45.94,1.26,78.53,88.13,36.29,81.6,47.62,,,BB,68.69
ESG105478,Thompson Ltd,Energy,USA,,2380.84,37485,90190.14,24.16,60.25,,91.16,16.64,1.75,99.28,57.72,93.84,52.66,72.3,78.59,99.03,BBB,37.89
ESG105479,Glenn-Orozco,Transportation,USA,2023,667.67,25292,52368.03,5.58,72.75,4953.87,,23.29,8.2,62.79,11.94,69.61,91.74,50.29,76.14,32.91,AA,88.4
ESG105480,Santos Inc,,Singapore,2023,1069.39,44584,,52.42,54.81,1276.15,69.14,40.14,4.83,63.33,19.16,,77.34,55.76,,41.49,AA,
ESG105481,Flores-Orr,Energy,India,2022,,,50130.74,21.04,19.41,,,53.37,6.44,77.91,11.46,51.93,51.09,90.2,76.51,64.33,BBB,51.03
ESG105482,Mendez Group,Energy,Singapore,2025,3811.75,24011,88843.53,,4.34,1366.54,82.21,29.38,,52.45,90.77,51.49,55.68,34.53,86.35,52.81,AA,80.54
ESG105483,Chang Ltd,Energy,Canada,2025,65.01,35405,,97.2,47,2418.2,,58.76,6.03,7.39,56.52,59.33,80.87,51.23,,86.01,A,52.86
ESG105484,"Goodman, Robinson and Cortez",Healthcare,UK,2026,1792.35,,51829.91,9.96,69.01,3049.64,52.31,41.9,1.88,,6.7,53.02,97.64,57.88,91.99,40.56,AA,34.67
ESG105485,Mosley-Herrera,Healthcare,India,2019,585.45,2353,97208.05,8.88,65.17,2208.59,90.26,24.72,1.26,74.86,58.88,,45.84,92.96,38.53,39.89,B,31.04
ESG105486,Hatfield Ltd,Energy,India,2025,409.19,43620,85742.48,79.36,10.24,,74.87,29.37,1.76,60.24,83.97,59.45,53.95,87.87,44.74,42.07,AAA,
ESG105487,"Harrell, White and Jones",Manufacturing,Canada,2025,3299.5,1244,91221.42,33.43,,2149.86,,56.9,9.26,42.81,41.25,61.15,78.47,68.5,50.15,83.81,A,93.27
ESG105488,Lowery-Page,Manufacturing,India,2024,3602.9,,19545.76,79.18,98.9,3428.92,47.07,10.28,4.47,,90.97,73.38,42.53,78.42,,44.94,AA,
ESG105489,Morales LLC,Energy,UAE,2026,1521.29,26356,3211.03,49.68,65.81,3947.21,51.42,31.23,6.01,7.47,19.76,55.85,41.37,62.61,,67.78,B,84.19
